ID,longitude,latitude,PN,DN,WN,P,Date,Qyc,Qc,WQI,Wh1,HH,Wh2,XNM,Wh3,LL,Wh4,SL,Wh5,Wv1,PD,Wv2,WSCI,Wv3,DTR,Wv4,MDK,Wv5
X1261,104.997,9.71744,Kiên Giang,An Minh,Đông Hòa,20747,11/9/2023,2490,18,50,0.48,0.45,0.09,22,0.18,3.45,0.07,16,0.19,0.1,21,0.07,0.13,0.4,2693,0.25,31121,0.18
X1262,106.434,9.74185,Trà Vinh,Cầu Ngang,Long Sơn,11411,11/9/2023,1369,150,50,0.48,-2.8,0.09,0,0.18,0.2,0.07,13,0.19,0.1,36,0.07,0.12,0.4,1322,0.25,17117,0.18
X1263,105.434,9.75635,Hậu Giang,Vị Thanh,VII,7778,11/9/2023,933,3,57,0.48,-1.32,0.09,30,0.18,1.68,0.07,11,0.19,0.1,126,0.07,0.06,0.4,481,0.25,11667,0.18
X1264,106.553,9.65254,Trà Vinh,Duyên Hải,Trường Long Hòa,7540,11/9/2023,905,244,50,0.48,-0.24,0.09,20,0.18,2.76,0.07,27,0.19,0.1,21,0.07,0.01,0.4,95,0.25,11310,0.18
X1265,106.23,9.67176,Trà Vinh,Trà Cú,Kim Sơn,8893,11/9/2023,1067,173,38,0.48,0.36,0.09,16,0.18,3.36,0.07,13,0.19,0.1,38,0.07,0.37,0.4,3287,0.25,13340,0.18
X1266,105.169,9.65593,Kiên Giang,U Minh Thượng,Vĩnh Hòa,6953,11/9/2023,834,6,58,0.48,-2.8,0.09,2,0.18,0.2,0.07,20,0.19,0.1,23,0.07,0.32,0.4,2213,0.25,10430,0.18
X1267,105.35,9.63574,Kiên Giang,Gò Quao,Vĩnh Tuy,11038,11/9/2023,1325,82,45,0.48,-0.26,0.09,4,0.18,2.74,0.07,6,0.19,0.1,15,0.07,0,0.4,37,0.25,16557,0.18
X1268,105.545,9.64401,Hậu Giang,Long Mỹ,Thuận Hưng,8543,11/9/2023,1025,20,48,0.48,-1.32,0.09,0,0.18,1.68,0.07,11,0.19,0.1,16,0.07,0.09,0.4,751,0.25,12815,0.18
X1269,104.367,9.68082,Kiên Giang,Kiên Hải,Ân Sơn,4302,11/9/2023,516,258,85,0.48,-0.24,0.09,30,0.18,2.76,0.07,0,0.19,0.1,40,0.07,12.13,0.4,52168,0.25,6453,0.18
X1270,106.508,9.59385,Trà Vinh,Duyên Hải,Dân Thành,6103,11/9/2023,732,156,50,0.48,0.36,0.09,8,0.18,3.36,0.07,20,0.19,0.1,15,0.07,0.03,0.4,167,0.25,9155,0.18
X1271,106.015,9.61879,Sóc Trăng,Long My,8,12697,11/9/2023,1524,261,52,0.48,-2.8,0.09,20,0.18,0.2,0.07,30,0.19,0.1,117,0.07,0.01,0.4,161,0.25,19046,0.18
X1272,104.881,9.59437,Kiên Giang,An Minh,Vân Khánh,10772,11/9/2023,1293,124,51,0.48,-1.32,0.09,10,0.18,1.68,0.07,13,0.19,0.1,18,0.07,0.71,0.4,7623,0.25,16158,0.18
X1273,105.848,9.59179,Sóc Trăng,Mỹ Tú,Thuận Hưng,12004,11/9/2023,1440,483,47,0.48,-0.24,0.09,16,0.18,2.76,0.07,25,0.19,0.1,32,0.07,0.16,0.4,1902,0.25,18006,0.18
X1274,105.969,9.61769,Sóc Trăng,Long My,6,12456,11/9/2023,1495,229,51,0.48,0.36,0.09,30,0.18,3.36,0.07,25,0.19,0.1,553,0.07,0.02,0.4,236,0.25,18684,0.18
X1275,106.357,9.59029,Trà Vinh,Duyên Hải,Long Vĩnh,14116,11/9/2023,1694,239,48,0.48,0.45,0.09,20,0.18,3.45,0.07,18,0.19,0.1,22,0.07,0.1,0.4,1365,0.25,21174,0.18
X1276,105.133,9.72906,Kiên Giang,U Minh Thượng,Thạnh Yên A,6895,11/9/2023,827,20,57,0.48,-2.8,0.09,0,0.18,0.2,0.07,18,0.19,0.1,21,0.07,0.77,0.4,5318,0.25,10343,0.18
X1277,105.275,9.74642,Kiên Giang,Gò Quao,Gò Quao,10093,11/9/2023,1211,20,46,0.48,-0.26,0.09,22,0.18,2.74,0.07,8,0.19,0.1,56,0.07,0.17,0.4,1709,0.25,15140,0.18
X1278,106.231,9.7393,Trà Vinh,Trà Cú,Tân Sơn,6395,11/9/2023,767,895,43,0.48,-1.32,0.09,24,0.18,1.68,0.07,9,0.19,0.1,41,0.07,0.12,0.4,741,0.25,9593,0.18
X1279,104.945,9.69146,Kiên Giang,An Minh,Đông Thạnh,10736,11/9/2023,1288,44,50,0.48,0.36,0.09,8,0.18,3.36,0.07,20,0.19,0.1,11,0.07,0.15,0.4,1633,0.25,16104,0.18
X1280,105.674,9.72951,Hậu Giang,Phụng Hiệp,Phương Bình,13404,11/9/2023,1608,485,51,0.48,0.45,0.09,16,0.18,3.45,0.07,13,0.19,0.1,24,0.07,0.22,0.4,2931,0.25,20106,0.18
X1281,105.86,9.72306,Sóc Trăng,Châu Thành,Hồ Đắc Kiện,12333,11/9/2023,1480,480,57,0.48,-2.8,0.09,20,0.18,0.2,0.07,20,0.19,0.1,25,0.07,0.21,0.4,2531,0.25,18500,0.18
X1282,106.483,9.72431,Trà Vinh,Cầu Ngang,Hiệp Mỹ Đông,5562,11/9/2023,667,261,50,0.48,-0.26,0.09,23,0.18,2.74,0.07,13,0.19,0.1,30,0.07,0.1,0.4,571,0.25,8343,0.18
X1283,106.182,9.72553,Trà Vinh,Trà Cú,An Quảng Hữu,9624,11/9/2023,1155,259,45,0.48,-0.24,0.09,15,0.18,2.76,0.07,7,0.19,0.1,38,0.07,0.43,0.4,4141,0.25,14436,0.18
X1284,105.951,9.7151,Sóc Trăng,Châu Thành,Phú Tâm,13940,11/9/2023,1673,321,56,0.48,0.36,0.09,30,0.18,3.36,0.07,25,0.19,0.1,34,0.07,0.07,0.4,940,0.25,20910,0.18
X1285,106.553,9.71765,Trà Vinh,Duyên Hải,Hiệp Thạnh,4405,11/9/2023,529,304,50,0.48,0.45,0.09,2,0.18,3.45,0.07,13,0.19,0.1,19,0.07,0.83,0.4,3673,0.25,6608,0.18
X1286,105.386,9.712,Hậu Giang,Vị Thanh,Hỏa Tiến,4255,11/9/2023,511,28,53,0.48,-2.8,0.09,8,0.18,0.2,0.07,7,0.19,0.1,10,0.07,0.86,0.4,3669,0.25,6383,0.18
X1287,105.154,9.70374,Kiên Giang,U Minh Thượng,Thạnh Yên,9752,11/9/2023,1170,20,53,0.48,-0.26,0.09,0,0.18,2.74,0.07,20,0.19,0.1,25,0.07,0.45,0.4,4394,0.25,14628,0.18
X1288,105.352,9.73179,Kiên Giang,Gò Quao,Vĩnh Thắng,6914,11/9/2023,830,8,52,0.48,-0.24,0.09,0,0.18,2.76,0.07,9,0.19,0.1,37,0.07,0.24,0.4,1684,0.25,10371,0.18
X1289,105.312,9.71234,Kiên Giang,Gò Quao,Vĩnh Phước B,7548,11/9/2023,906,4,48,0.48,-2.8,0.09,0,0.18,0.2,0.07,11,0.19,0.1,26,0.07,0.14,0.4,1077,0.25,11322,0.18
X1290,105.477,9.71836,Hậu Giang,Vị Thuỷ,Vĩnh Thuận Tây,7687,11/9/2023,922,19,55,0.48,0.45,0.09,8,0.18,3.45,0.07,11,0.19,0.1,33,0.07,0.61,0.4,4705,0.25,11531,0.18
X1291,106.057,9.7326,Sóc Trăng,Long Phú,Đại Ngãi,8358,11/9/2023,1003,316,52,0.48,-2.8,0.09,15,0.18,0.2,0.07,13,0.19,0.1,105,0.07,0.08,0.4,688,0.25,12537,0.18
X1292,106.258,9.57608,Sóc Trăng,Cù Lao Dung,An Thạnh 3,10000,11/9/2023,1200,453,46,0.48,-0.24,0.09,16,0.18,2.76,0.07,30,0.19,0.1,29,0.07,0.04,0.4,436,0.25,15000,0.18
X1293,105.617,9.43933,Sóc Trăng,Thanh Trì,Vĩnh Lợi,4797,11/9/2023,576,452,42,0.48,0.45,0.09,16,0.18,3.45,0.07,25,0.19,0.1,22,0.07,0.36,0.4,1730,0.25,7196,0.18
X1294,105.937,9.42118,Sóc Trăng,Mỹ Xuyên,Ngọc Tố,9281,11/9/2023,1114,372,44,0.48,0.24,0.09,16,0.18,3.24,0.07,18,0.19,0.1,33,0.07,0.14,0.4,1254,0.25,13922,0.18
X1295,104.89,9.11196,Cà Mau,Trần Văn Thời,Khánh Hưng,18985,11/9/2023,2278,323,42,0.48,-0.24,0.09,30,0.18,2.76,0.07,13,0.19,0.1,29,0.07,0.24,0.4,4519,0.25,28478,0.18
X1296,106.501,9.69079,Trà Vinh,Duyên Hải,Long Hữu,9118,11/9/2023,1094,285,50,0.48,0.36,0.09,18,0.18,3.36,0.07,15,0.19,0.1,25,0.07,0.01,0.4,127,0.25,13677,0.18
X1297,106.269,9.71074,Trà Vinh,Trà Cú,Ngãi Xuyên,9056,11/9/2023,1087,198,34,0.48,-2.8,0.09,16,0.18,0.2,0.07,11,0.19,0.1,45,0.07,0.15,0.4,1370,0.25,13584,0.18
X1298,106.349,9.71398,Trà Vinh,Trà Cú,Long Hiệp,7012,11/9/2023,841,282,47,0.48,-1.32,0.09,10,0.18,1.68,0.07,13,0.19,0.1,44,0.07,0.14,0.4,993,0.25,10518,0.18
X1299,106.086,9.69144,Sóc Trăng,Long Phú,Long Đức,8062,11/9/2023,967,357,49,0.48,-0.24,0.09,12,0.18,2.76,0.07,9,0.19,0.1,27,0.07,0.08,0.4,654,0.25,12093,0.18
X1300,106.042,9.71006,Sóc Trăng,Long Phú,Hậu Thạnh,4353,11/9/2023,522,409,52,0.48,0.36,0.09,1,0.18,3.36,0.07,7,0.19,0.1,31,0.07,0.45,0.4,1952,0.25,6530,0.18
X1301,105.522,9.69763,Hậu Giang,Long Mỹ,Vĩnh Thuận Đông,11167,11/9/2023,1340,322,51,0.48,0.45,0.09,22,0.18,3.45,0.07,9,0.19,0.1,36,0.07,0.35,0.4,3945,0.25,16751,0.18
X1302,106.37,9.70277,Trà Vinh,Trà Cú,Ngọc Biên,8319,11/9/2023,998,258,49,0.48,-2.8,0.09,18,0.18,0.2,0.07,13,0.19,0.1,34,0.07,0.35,0.4,2945,0.25,12479,0.18
X1303,105.21,9.69138,Kiên Giang,U Minh Thượng,Hoà Chánh,9803,11/9/2023,1176,20,51,0.48,-0.26,0.09,2,0.18,2.74,0.07,20,0.19,0.1,22,0.07,0.82,0.4,8053,0.25,14705,0.18
X1304,105.621,9.69086,Hậu Giang,Long Mỹ,Long Trị,6819,11/9/2023,818,163,49,0.48,-1.32,0.09,24,0.18,1.68,0.07,30,0.19,0.1,17,0.07,0.61,0.4,4126,0.25,10229,0.18
X1305,106.19,9.65451,Sóc Trăng,Cù Lao Dung,An Thạnh Đông,7915,11/9/2023,950,214,44,0.48,0.36,0.09,4,0.18,3.36,0.07,28,0.19,0.1,20,0.07,0.21,0.4,1638,0.25,11873,0.18
X1306,105.905,9.68629,Sóc Trăng,Châu Thành,Thuận Hòa,7393,11/9/2023,887,663,54,0.48,0.45,0.09,10,0.18,3.45,0.07,13,0.19,0.1,30,0.07,0.13,0.4,939,0.25,11090,0.18
X1307,106.012,9.68232,Sóc Trăng,Long Phú,Trường Khánh,12593,11/9/2023,1511,464,53,0.48,-2.8,0.09,20,0.18,0.2,0.07,5,0.19,0.1,41,0.07,0.07,0.4,834,0.25,18890,0.18
X1308,106.2,9.69731,Trà Vinh,Trà Cú,Lưu Nghiệp Anh,12925,11/9/2023,1551,293,42,0.48,-0.26,0.09,30,0.18,2.74,0.07,11,0.19,0.1,44,0.07,0.36,0.4,4599,0.25,19388,0.18
X1309,104.887,9.67815,Kiên Giang,An Minh,Đông Hưng A,7646,11/9/2023,918,76,50,0.48,-0.24,0.09,2,0.18,2.76,0.07,13,0.19,0.1,19,0.07,0.93,0.4,7128,0.25,11469,0.18
X1310,105.432,9.67471,Hậu Giang,Long Mỹ,Vĩnh Viễn,10556,11/9/2023,1267,14,51,0.48,0.36,0.09,24,0.18,3.36,0.07,20,0.19,0.1,15,0.07,0.32,0.4,3367,0.25,15834,0.18
X1311,105.074,9.62504,Kiên Giang,U Minh Thượng,An Minh Bắc,10980,11/9/2023,1318,145,49,0.48,0.45,0.09,12,0.18,3.45,0.07,23,0.19,0.1,8,0.07,0.21,0.4,2255,0.25,16470,0.18
X1312,105.73,9.66068,Sóc Trăng,Mỹ Tú,Hưng Phú,9372,11/9/2023,1125,768,46,0.48,-2.8,0.09,16,0.18,0.2,0.07,18,0.19,0.1,24,0.07,0.16,0.4,1469,0.25,14058,0.18
X1313,105.954,9.67452,Sóc Trăng,Châu Thành,Phú Tân,14144,11/9/2023,1697,224,53,0.48,-0.26,0.09,8,0.18,2.74,0.07,18,0.19,0.1,51,0.07,0.01,0.4,115,0.25,21216,0.18
X1314,106.051,9.67829,Sóc Trăng,Long Phú,Phú Hữu,5272,11/9/2023,633,421,51,0.48,-0.24,0.09,24,0.18,2.76,0.07,11,0.19,0.1,38,0.07,0.9,0.4,4756,0.25,7908,0.18
X1315,106.286,9.68616,Trà Vinh,Trà Cú,Thanh Sơn,8082,11/9/2023,970,148,38,0.48,-2.8,0.09,13,0.18,0.2,0.07,11,0.19,0.1,57,0.07,0.16,0.4,1310,0.25,12123,0.18
X1316,105.852,9.67657,Sóc Trăng,Châu Thành,Thiện Mỹ,7962,11/9/2023,955,480,53,0.48,0.45,0.09,2,0.18,3.45,0.07,20,0.19,0.1,32,0.07,0.09,0.4,739,0.25,11943,0.18
X1317,105.639,9.65226,Hậu Giang,Long Mỹ,Long Phú,8235,11/9/2023,988,204,46,0.48,-2.8,0.09,24,0.18,0.2,0.07,13,0.19,0.1,14,0.07,0.06,0.4,525,0.25,12353,0.18
X1318,106.262,9.68876,Trà Vinh,Trà Cú,Trà Cú,7160,11/9/2023,859,129,33,0.48,-0.24,0.09,30,0.18,2.76,0.07,11,0.19,0.1,238,0.07,0.07,0.4,524,0.25,10740,0.18
X1319,106.433,9.66818,Trà Vinh,Duyên Hải,Ngũ Lạc,18604,11/9/2023,2232,341,49,0.48,0.45,0.09,24,0.18,3.45,0.07,17,0.19,0.1,53,0.07,0.02,0.4,419,0.25,27906,0.18
X1320,106.381,9.66273,Trà Vinh,Trà Cú,Đôn Châu,13785,11/9/2023,1654,259,50,0.48,0.24,0.09,1,0.18,3.24,0.07,11,0.19,0.1,43,0.07,0.05,0.4,752,0.25,20678,0.18
X1321,105.57,9.67491,Hậu Giang,Long Mỹ,Long Mỹ,26518,11/9/2023,3182,64,49,0.48,1.25,0.09,23,0.18,4.25,0.07,11,0.19,0.1,180,0.07,0.01,0.4,280,0.25,39777,0.18
X1322,106.279,9.65907,Trà Vinh,Trà Cú,Hàm Giang,7561,11/9/2023,907,136,39,0.48,0.36,0.09,20,0.18,3.36,0.07,13,0.19,0.1,20,0.07,0.24,0.4,1786,0.25,11342,0.18
X1323,106.147,9.67296,Sóc Trăng,Cù Lao Dung,Cù Lao Dung,5812,11/9/2023,697,192,46,0.48,-0.2,0.09,20,0.18,2.8,0.07,15,0.19,0.1,79,0.07,0.06,0.4,366,0.25,8718,0.18
X1324,106.344,9.64438,Trà Vinh,Trà Cú,Đôn Xuân,15733,11/9/2023,1888,273,48,0.48,-0.15,0.09,24,0.18,2.85,0.07,9,0.19,0.1,59,0.07,0.01,0.4,136,0.25,23600,0.18
X1325,104.977,9.6305,Kiên Giang,An Minh,Đông Hưng,10007,11/9/2023,1201,87,50,0.48,0.15,0.09,16,0.18,3.15,0.07,15,0.19,0.1,20,0.07,0.35,0.4,3466,0.25,15011,0.18
X1326,106.082,9.62695,Sóc Trăng,Long Phú,Tân Hưng,9691,11/9/2023,1163,248,50,0.48,0.35,0.09,8,0.18,3.35,0.07,13,0.19,0.1,30,0.07,0.08,0.4,817,0.25,14537,0.18
X1327,105.921,9.64581,Sóc Trăng,Châu Thành,An Hiệp,16875,11/9/2023,2025,334,51,0.48,0.25,0.09,10,0.18,3.25,0.07,15,0.19,0.1,52,0.07,0.13,0.4,2135,0.25,25313,0.18
X1328,105.843,9.63472,Sóc Trăng,Mỹ Tú,Mỹ Hương,8876,11/9/2023,1065,424,48,0.48,0.75,0.09,24,0.18,3.75,0.07,23,0.19,0.1,33,0.07,0.05,0.4,435,0.25,13314,0.18
X1329,106.272,9.62427,Trà Vinh,Trà Cú,Định An,4142,11/9/2023,497,294,43,0.48,1.25,0.09,1,0.18,4.25,0.07,13,0.19,0.1,21,0.07,0.39,0.4,1624,0.25,6213,0.18
X1330,105.506,9.61834,Hậu Giang,Long Mỹ,Xà Phiên,13465,11/9/2023,1616,66,40,0.48,0.36,0.09,30,0.18,3.36,0.07,13,0.19,0.1,28,0.07,0.37,0.4,4981,0.25,20198,0.18
X1331,106.496,9.63969,Trà Vinh,Duyên Hải,Duyên Hải,8947,11/9/2023,1074,293,50,0.48,0.25,0.09,11,0.18,3.25,0.07,18,0.19,0.1,449,0.07,0.02,0.4,168,0.25,13421,0.18
X1332,105.722,9.58748,Sóc Trăng,Mỹ Tú,Mỹ Phước,13317,11/9/2023,1598,473,44,0.48,0.75,0.09,10,0.18,3.75,0.07,24,0.19,0.1,14,0.07,0.38,0.4,5105,0.25,19976,0.18
X1333,105.954,9.61949,Sóc Trăng,Long My,7,9829,11/9/2023,1179,191,51,0.48,-2.8,0.09,30,0.18,0.2,0.07,20,0.19,0.1,123,0.07,0.09,0.4,854,0.25,14744,0.18
X1334,106.43,9.60121,Trà Vinh,Duyên Hải,Long Khánh,7919,11/9/2023,950,254,49,0.48,-0.26,0.09,4,0.18,2.74,0.07,18,0.19,0.1,15,0.07,0.05,0.4,426,0.25,11879,0.18
X1335,105.643,9.60155,Sóc Trăng,Ngã Năm,Long Tân,7285,11/9/2023,874,566,44,0.48,-0.24,0.09,12,0.18,2.76,0.07,18,0.19,0.1,16,0.07,0.03,0.4,222,0.25,10928,0.18
X1336,105.973,9.605,Sóc Trăng,Long My,1,6131,11/9/2023,736,221,51,0.48,-2.8,0.09,4,0.18,0.2,0.07,28,0.19,0.1,2366,0.07,0.01,0.4,64,0.25,9197,0.18
X1337,105.477,9.53693,Bạc Liêu,Hồng Dân,Ninh Hòa,11591,11/9/2023,1391,218,38,0.48,0.45,0.09,14,0.18,3.45,0.07,13,0.19,0.1,20,0.07,0.11,0.4,1268,0.25,17387,0.18
X1338,105.951,9.57579,Sóc Trăng,Long My,10,5584,11/9/2023,670,273,49,0.48,-2.8,0.09,8,0.18,0.2,0.07,25,0.19,0.1,73,0.07,0.07,0.4,376,0.25,8376,0.18
X1339,105.209,9.53393,Kiên Giang,Vĩnh Thuận,Tân Thuận,9402,11/9/2023,1128,84,46,0.48,-0.24,0.09,16,0.18,2.76,0.07,11,0.19,0.1,25,0.07,0.31,0.4,2900,0.25,14103,0.18
X1340,104.939,9.62023,Kiên Giang,An Minh,Thứ Mười Một,6770,11/9/2023,812,68,51,0.48,0.45,0.09,4,0.18,3.45,0.07,20,0.19,0.1,56,0.07,0.11,0.4,764,0.25,10155,0.18
X1341,105.325,9.57958,Bạc Liêu,Hồng Dân,Vĩnh Lộc A,9690,11/9/2023,1163,194,44,0.48,0.24,0.09,20,0.18,3.24,0.07,6,0.19,0.1,22,0.07,0.08,0.4,794,0.25,14535,0.18
X1342,106.045,9.60253,Sóc Trăng,Long Phú,Tân Thạnh,8133,11/9/2023,976,294,51,0.48,1.25,0.09,16,0.18,4.25,0.07,11,0.19,0.1,37,0.07,0.32,0.4,2621,0.25,12200,0.18
X1343,105.96,9.5957,Sóc Trăng,Long My,2,26920,11/9/2023,3230,214,49,0.48,0.36,0.09,4,0.18,3.36,0.07,27,0.19,0.1,435,0.07,0.03,0.4,754,0.25,40380,0.18
X1344,105.57,9.57499,Sóc Trăng,Ngã Năm,Vĩnh Quới,9256,11/9/2023,1111,798,43,0.48,-0.2,0.09,24,0.18,2.8,0.07,20,0.19,0.1,30,0.07,0.34,0.4,3165,0.25,13884,0.18
X1345,106.122,9.58042,Sóc Trăng,Long Phú,Long Phú,13114,11/9/2023,1574,273,49,0.48,-0.15,0.09,4,0.18,2.85,0.07,16,0.19,0.1,26,0.07,0.26,0.4,3467,0.25,19671,0.18
X1346,105.255,9.57104,Kiên Giang,Vĩnh Thuận,Vĩnh Bình Nam,9260,11/9/2023,1111,0,48,0.48,0.15,0.09,12,0.18,3.15,0.07,17,0.19,0.1,12,0.07,0.39,0.4,3579,0.25,13890,0.18
X1347,106.004,9.60066,Sóc Trăng,Long My,4,13999,11/9/2023,1680,212,50,0.48,0.35,0.09,20,0.18,3.35,0.07,30,0.19,0.1,200,0.07,0.13,0.4,1855,0.25,20999,0.18
X1348,104.976,9.57388,Kiên Giang,An Minh,Đông Hưng B,9861,11/9/2023,1183,35,51,0.48,0.25,0.09,14,0.18,3.25,0.07,16,0.19,0.1,13,0.07,0.18,0.4,1806,0.25,14792,0.18
X1349,105.974,9.58466,Sóc Trăng,Long My,3,25198,11/9/2023,3024,229,49,0.48,0.75,0.09,8,0.18,3.75,0.07,30,0.19,0.1,412,0.07,0.01,0.4,151,0.25,37797,0.18
X1350,105.385,9.56205,Bạc Liêu,Hồng Dân,Vĩnh Lộc,11023,11/9/2023,1323,256,43,0.48,1.25,0.09,16,0.18,4.25,0.07,15,0.19,0.1,24,0.07,0.24,0.4,2633,0.25,16535,0.18
X1351,105.998,9.58532,Sóc Trăng,Long My,9,9250,11/9/2023,1110,222,49,0.48,0.36,0.09,13,0.18,3.36,0.07,27,0.19,0.1,128,0.07,0.27,0.4,2480,0.25,13875,0.18
X1352,105.811,9.56094,Sóc Trăng,Mỹ Tú,Mỹ Thuận,8029,11/9/2023,963,366,47,0.48,0.25,0.09,8,0.18,3.25,0.07,26,0.19,0.1,26,0.07,0.04,0.4,354,0.25,12044,0.18
X1353,105.446,9.5777,Bạc Liêu,Hồng Dân,Ngan Dừa,11804,11/9/2023,1416,125,45,0.48,0.75,0.09,4,0.18,3.75,0.07,15,0.19,0.1,83,0.07,0.12,0.4,1388,0.25,17706,0.18
X1354,105.607,9.56882,Sóc Trăng,Ngã Năm,Ngã Năm,73738,11/9/2023,8849,221,46,0.48,1.25,0.09,16,0.18,4.25,0.07,17,0.19,0.1,378,0.07,0,0.4,137,0.25,110607,0.18
X1355,105.883,9.55916,Sóc Trăng,Mỹ Tú,Phú Mỹ,12373,11/9/2023,1485,491,47,0.48,-0.2,0.09,8,0.18,2.8,0.07,28,0.19,0.1,30,0.07,0.25,0.4,3064,0.25,18560,0.18
X1356,105.529,9.55716,Bạc Liêu,Hồng Dân,Ninh Quới,13788,11/9/2023,1655,536,40,0.48,-0.15,0.09,22,0.18,2.85,0.07,15,0.19,0.1,39,0.07,0.35,0.4,4813,0.25,20682,0.18
X1357,106.162,9.55069,Sóc Trăng,Long Phú,Đại Ân 2,8898,11/9/2023,1068,173,49,0.48,-1.5,0.09,20,0.18,1.5,0.07,11,0.19,0.1,25,0.07,0.04,0.4,369,0.25,13347,0.18
X1358,104.871,9.53873,Kiên Giang,An Minh,Vân Khánh Tây,5964,11/9/2023,716,413,51,0.48,-2.8,0.09,8,0.18,0.2,0.07,13,0.19,0.1,14,0.07,1.72,0.4,10264,0.25,8946,0.18
X1359,105.63,9.53441,Sóc Trăng,Ngã Năm,Long Bình,6074,11/9/2023,729,507,43,0.48,-0.26,0.09,16,0.18,2.74,0.07,8,0.19,0.1,21,0.07,0.28,0.4,1684,0.25,9111,0.18
X1360,106.247,9.52952,Sóc Trăng,Cù Lao Dung,An Thạnh Nam,6280,11/9/2023,754,341,48,0.48,-1.32,0.09,20,0.18,1.68,0.07,18,0.19,0.1,17,0.07,0.74,0.4,4674,0.25,9420,0.18
X1361,105.042,9.49862,Cà Mau,Thới Bình,Biển Bạch,6588,11/9/2023,791,212,46,0.48,-0.24,0.09,18,0.18,2.76,0.07,13,0.19,0.1,8,0.07,0.26,0.4,1697,0.25,9882,0.18
X1362,105.772,9.52088,Sóc Trăng,Thanh Trì,Lâm Tân,6156,11/9/2023,739,252,46,0.48,0.36,0.09,6,0.18,3.36,0.07,20,0.19,0.1,15,0.07,0.72,0.4,4403,0.25,9234,0.18
X1363,105.579,9.52018,Sóc Trăng,Ngã Năm,Vĩnh Biên,11896,11/9/2023,1428,769,42,0.48,0.45,0.09,4,0.18,3.45,0.07,11,0.19,0.1,35,0.07,0.16,0.4,1945,0.25,17844,0.18
X1364,105.569,9.45259,Sóc Trăng,Ngã Năm,Mỹ Quới,7034,11/9/2023,844,585,41,0.48,-1.5,0.09,23,0.18,1.5,0.07,13,0.19,0.1,24,0.07,0.19,0.4,1324,0.25,10551,0.18
X1365,106.113,9.47856,Sóc Trăng,Long Phú,Liêu Tú,11077,11/9/2023,1329,192,47,0.48,-1.32,0.09,8,0.18,1.68,0.07,13,0.19,0.1,22,0.07,0.09,0.4,975,0.25,16616,0.18
X1366,105.701,9.50824,Sóc Trăng,Thanh Trì,Thạnh Tân,8187,11/9/2023,982,789,43,0.48,-2.8,0.09,10,0.18,0.2,0.07,13,0.19,0.1,21,0.07,0.05,0.4,389,0.25,12281,0.18
X1367,106.062,9.51934,Sóc Trăng,Mỹ Xuyên,Viên An,8222,11/9/2023,987,340,48,0.48,-2.8,0.09,8,0.18,0.2,0.07,20,0.19,0.1,30,0.07,0.05,0.4,449,0.25,12333,0.18
X1368,105.344,9.46717,Bạc Liêu,Hồng Dân,Ninh Thạnh Lợi,9711,11/9/2023,1165,421,38,0.48,-1.5,0.09,10,0.18,1.5,0.07,15,0.19,0.1,7,0.07,0.4,0.4,3855,0.25,14567,0.18
X1369,105.818,9.51445,Sóc Trăng,Thanh Trì,Lâm Kiết,5123,11/9/2023,615,258,46,0.48,-1.5,0.09,11,0.18,1.5,0.07,17,0.19,0.1,27,0.07,0.21,0.4,1095,0.25,7685,0.18
X1370,106.079,9.48582,Sóc Trăng,Mỹ Xuyên,Viên Bình,7314,11/9/2023,878,248,48,0.48,-0.26,0.09,16,0.18,2.74,0.07,25,0.19,0.1,22,0.07,0.22,0.4,1582,0.25,10971,0.18
X1371,106.019,9.49195,Sóc Trăng,Mỹ Xuyên,Thạnh Thới An,9864,11/9/2023,1184,413,48,0.48,-1.5,0.09,15,0.18,1.5,0.07,30,0.19,0.1,19,0.07,0.16,0.4,1549,0.25,14796,0.18
X1372,105.255,9.50874,Kiên Giang,Vĩnh Thuận,Vĩnh Thuận,12599,11/9/2023,1512,12,41,0.48,-2.8,0.09,16,0.18,0.2,0.07,20,0.19,0.1,58,0.07,0.02,0.4,243,0.25,18899,0.18
X1373,105.182,9.48866,Kiên Giang,Vĩnh Thuận,Vĩnh Thuận,12599,11/9/2023,1512,169,46,0.48,-0.26,0.09,13,0.18,2.74,0.07,11,0.19,0.1,22,0.07,0.34,0.4,4250,0.25,18899,0.18
X1374,105.989,9.46929,Sóc Trăng,Mỹ Xuyên,Thạnh Thới Thuận,8279,11/9/2023,993,379,45,0.48,0.36,0.09,24,0.18,3.36,0.07,15,0.19,0.1,23,0.07,0.21,0.4,1751,0.25,12419,0.18
X1375,106.148,9.46514,Sóc Trăng,Long Phú,Lịch Hội Thượng,12680,11/9/2023,1522,218,49,0.48,0.45,0.09,23.5,0.18,3.45,0.07,16,0.19,0.1,26,0.07,0.19,0.4,2466,0.25,19020,0.18
X1376,106.183,9.49048,Sóc Trăng,Long Phú,Trung Bình,12545,11/9/2023,1505,238,48,0.48,-2.8,0.09,23,0.18,0.2,0.07,18,0.19,0.1,25,0.07,0.03,0.4,433,0.25,18818,0.18
X1377,104.849,9.44638,Cà Mau,U Minh,Khánh Tiến,12248,11/9/2023,1470,372,47,0.48,-1.32,0.09,8,0.18,1.68,0.07,7,0.19,0.1,19,0.07,0.72,0.4,8776,0.25,18372,0.18
